JJ,JJ,JJS,1
WP,VBZ,RB,7
VBD,-NONE-,RB,1
WP$,NN,VBD,4
PRP,DT,JJS,1
PRP$,RBS,JJ,4
IN,RB,VBN,24
VBZ,-NONE-,JJ,1
PRP$,IN,CC,1
WRB,TO,DT,3
IN,VBZ,JJS,1
VBN,IN,TO,3
VBZ,RB,DT,24
VBZ,DT,WRB,1
JJ,IN,DT,238
TO,NN,CC,14
VBZ,JJ,JJ,2
DT,MD,NNS,1
WRB,NN,RB,3
NNP,NN,VBD,6
NNS,-NONE-,NN,1
NN,WP,VBP,3
VBG,VBZ,VB,1
VB,NNS,WDT,4
RBR,VBZ,RB,1
VB,VBG,TO,1
RB,RB,NN,9
DT,NNP,VBP,1
VBD,JJ,VBN,6
TO,VB,VBN,66
TO,JJR,JJ,1
NN,VBD,PRP,86
VB,IN,VBG,4
JJ,IN,WRB,2
VBP,IN,WP,7
NNP,RBR,NN,1
NNS,CC,VBD,30
NNS,RB,PRP$,11
NN,VBN,WRB,1
VB,VB,VB,1
WP,PRP,IN,5
VBN,JJR,NN,1
DT,NN,TO,142
CC,NN,WDT,3
VBD,VBG,IN,14
VB,WDT,VBN,1
WRB,PRP,JJR,1
IN,RB,RB,26
VBG,IN,WP$,1
VBD,IN,JJ,108
VBZ,CC,NNS,25
VBZ,VBN,RB,29
CD,NNS,TO,3
JJ,MD,PRP,6
VBZ,EX,MD,1
CD,NN,VBZ,5
RBS,JJ,PRP,1
RB,VBN,PRP,10
PRP,IN,VBG,10
NN,CD,JJ,8
JJ,PRP,MD,16
NNS,IN,IN,55
JJ,NNS,PRP$,32
RB,VB,PRP$,20
CC,PRP,VBD,52
VB,DT,RB,7
NN,PRP$,NNS,99
VBD,PRP,IN,74
WDT,JJS,NNS,1
VBN,NN,WP$,1
CC,NN,NN,221
NNS,JJ,VBP,1
VBZ,PRP,JJR,3
VBP,VBN,JJ,17
PRP,CD,IN,2
WP,VBP,VBZ,1
VB,DT,CC,2
DT,VBG,RB,2
CC,WRB,JJ,15
VBZ,PRP$,NNS,7
CC,EX,IN,2
IN,PRP,EX,3
VBZ,CC,VBN,1
VBG,VBN,NN,3
MD,JJ,NN,1
TO,NNS,DT,6
IN,IN,VBG,4
VBP,CC,NNS,12
RB,VBN,VBG,1
TO,RB,VB,8
NN,VBG,NNS,46
VBN,IN,JJS,6
VBD,PRP$,NNS,31
IN,VBZ,PRP$,3
JJS,PRP,VBP,2
VBD,JJ,NNS,36
VBZ,VBN,CC,30
MD,RB,JJ,2
WRB,JJ,VBZ,9
PRP,PRP,VBP,33
DT,CD,TO,1
VBZ,DT,VBN,13
WP$,NNS,IN,3
CC,NNS,VBZ,1
WRB,RB,MD,2
VBZ,NN,MD,2
VBD,IN,EX,1
JJ,JJ,TO,5
IN,CD,NNS,10
NN,WDT,NN,43
JJS,VBN,WP$,1
VBD,IN,VBN,12
NN,CC,WP$,1
VBG,WRB,NNS,1
DT,NNS,MD,26
NN,PRP,VBP,384
IN,RB,WRB,3
JJ,IN,VBN,4
VBN,PRP$,TO,1
NN,WRB,NN,40
IN,JJ,DT,112
VBP,IN,PRP$,36
RB,VBP,JJ,25
DT,JJS,PRP,2
NNP,PRP,PRP,1
RB,JJ,DT,46
EX,VBZ,RB,1
MD,VB,PDT,3
NNS,VBZ,NNS,3
TO,DT,VBG,1
VBZ,IN,MD,1
VBP,JJ,VBZ,3
VBG,TO,VB,20
JJ,NNS,MD,30
RB,VBN,WRB,2
NNS,DT,VBZ,1
RB,VBZ,WRB,5
TO,NNS,PRP$,2
DT,IN,JJ,28
WDT,NN,TO,4
VBZ,JJ,MD,1
JJR,IN,RB,3
WRB,NN,NNS,28
WP,VBZ,CC,1
NNS,WDT,IN,40
VBZ,DT,RB,15
TO,PRP$,RP,1
RB,WRB,PRP$,5
VBP,WRB,NN,6
RB,VBG,WP,1
JJR,NN,VBG,2
VBD,DT,JJ,72
DT,CC,RB,5
VBP,RB,JJ,46
RB,VBN,VBN,5
VBD,JJR,RB,1
TO,VB,NN,110
VBN,MD,TO,2
VB,CC,WDT,1
WDT,VBN,DT,4
CD,NN,PRP,4
JJ,VBZ,PRP$,5
VBZ,WRB,IN,1
CC,CD,CC,1
VB,RBS,JJ,1
WDT,VBD,MD,1
WP$,RB,JJ,1
IN,VBN,WP,1
WRB,IN,CD,2
VBG,VBD,JJ,1
RB,VBZ,WP,2
RB,VBP,WP,2
CD,IN,CD,11
JJS,VBZ,NN,1
DT,WDT,VBD,2
VBD,IN,VBG,1
VBP,RP,TO,2
CD,NNS,CD,1
RB,RBS,RB,1
VBG,JJ,NNS,10
VB,VBN,JJ,11
IN,NNS,VBP,156
JJR,NN,PRP,3
VBZ,WP,DT,1
VBP,NN,CC,31
PRP,VBG,DT,2
RBS,PRP,VBD,1
PRP,CC,IN,24
PRP,MD,NN,1
TO,DT,VBN,1
VBD,NNS,IN,44
PRP,RP,DT,1
DT,VBG,NNS,31
TO,PRP$,JJS,1
VBG,NN,VBP,1
CD,VBN,WP,1
NN,NNS,VB,8
DT,JJ,VBD,9
CC,VBZ,DT,28
WRB,VBD,IN,1
JJ,TO,PRP$,10
VBN,VBG,VBD,1
CC,NN,WP,5
PRP$,IN,NN,8
PRP,TO,RB,2
JJ,RBR,NNS,1
VBN,NNS,NN,12
RB,VBG,JJR,3
VBP,VB,DT,2
RB,JJS,NN,3
WRB,JJ,PRP,13
PRP,MD,PRP,2
PRP$,WP,VBN,1
JJ,VBZ,RB,10
MD,DT,RB,1
NN,DT,WDT,1
VB,RB,PRP,7
VBZ,CC,VBP,1
NN,WRB,VBN,6
MD,PRP,CC,3
PRP$,PRP,JJ,1
PRP,VBZ,JJS,7
VBD,IN,WRB,4
VBP,RP,JJ,5
VBD,PRP,WDT,1
WP,NNS,RB,2
VBN,IN,VBD,1
NN,RP,RB,1
CD,NN,WP$,1
NNS,RB,WP,1
VBG,WRB,MD,2
NNS,WRB,PRP$,1
DT,DT,VBD,2
VBZ,NN,IN,46
VBG,WP,DT,1
CC,VBN,IN,39
VBG,WRB,RB,2
NN,RB,WDT,1
NN,NNS,VBP,328
NNS,NN,VBG,2
NNS,PRP,NNS,1
NNS,IN,NN,653
WRB,NNS,DT,7
VBN,NNS,JJ,6
PRP$,VBN,IN,2
NNS,VB,DT,1
NN,CC,JJR,13
JJ,CC,VBD,21
WP,VBN,PRP$,5
VBZ,RB,WP$,1
NNS,WDT,RB,29
DT,VB,VBN,1
CC,VBG,PRP,4
DT,VBP,NNS,3
NN,WRB,VB,1
DT,RB,NN,73
NN,PRP,CC,26
VBG,NNS,JJS,1
PRP,VB,NN,15
NNS,CD,IN,3
CD,NN,CD,1
VB,VBN,NN,18
IN,PRP,JJS,1
WDT,VBP,RB,6
VBG,RB,JJR,1
MD,CC,RB,1
VBD,RB,RBR,1
VBP,VBN,CC,29
NNS,NN,RB,10
IN,CD,JJ,25
PRP$,NN,PRP$,50
JJ,NN,WP,31
VBG,IN,DT,206
RBR,NN,IN,3
PRP$,PRP,WP$,1
VBZ,JJ,VBN,2
WRB,DT,VBP,1
NNP,NNS,VBP,1
VBN,CC,DT,8
IN,VB,VBN,2
VBG,PRP,VBG,3
VBP,RP,WP,1
CC,DT,NN,335
VBP,RB,NN,21
DT,NNP,NN,70
RB,RB,WP,3
PRP,VBN,NN,3
WDT,VBN,TO,1
VBD,VBN,PRP,27
CD,VBZ,VBN,2
JJR,NNS,TO,2
EX,DT,RB,1
WP,IN,RB,5
PRP,VBZ,RBR,2
IN,NNS,MD,14
DT,PRP$,WP$,1
PRP$,JJ,IN,23
CC,DT,PRP,18
VBN,DT,NNS,11
RBR,RB,PRP,1
CC,RB,NNS,14
RB,TO,VBG,1
WP,VBZ,NN,6
IN,JJR,IN,8
DT,JJR,TO,1
NNS,VBZ,NN,6
DT,PRP,WP,4
VB,VBP,IN,2
JJ,NNS,RB,51
VBP,PRP$,NN,107
VBZ,IN,RB,10
NN,MD,PRP$,7
NNS,PRP$,NN,146
JJ,PRP,VBG,3
VBZ,JJS,PRP,1
DT,JJ,NN,1952
CC,VBP,WRB,6
VBP,-NONE-,NN,1
VBP,VBG,TO,4
JJ,VB,RB,1
VBD,IN,RB,16
VB,CC,WP,3
JJ,NN,JJ,60
WP,VBP,DT,7
VBZ,RB,PRP$,9
PRP,VBD,WRB,9
VBD,WRB,RB,3
CD,IN,IN,2
JJR,PRP$,NNS,2
VBP,WP,DT,1
NNS,VBG,WP,2
JJ,IN,VB,1
NN,WRB,TO,3
WDT,NNS,CC,2
CC,RB,VBP,27
JJS,TO,VB,4
JJ,WP,VBP,3
JJ,VBN,RP,2
CC,VBP,MD,1
VB,RB,NN,3
WRB,JJ,DT,26
IN,NN,CD,6
IN,PRP$,VBG,3
CC,JJR,DT,1
VBD,RB,JJR,4
DT,PRP$,JJ,25
CD,VBZ,VBG,1
MD,NNS,VBN,1
MD,IN,PRP,5
DT,JJS,TO,2
DT,WP$,VBG,2
TO,VBD,NNS,2
VBP,RP,CC,6
RB,RP,NNS,2
RBR,VBN,VBN,1
WP,VBN,IN,12
VBD,RP,PRP,1
VBP,CC,VBP,3
IN,CC,JJ,6
WP,IN,IN,4
VBZ,IN,VBZ,1
NNS,WDT,CD,2
NNS,VBN,VB,1
DT,NN,PRP,208
VB,DT,VBN,10
JJ,NNS,VBZ,14
IN,JJ,VBZ,18
MD,VB,VBD,1
VBZ,NN,VB,1
NN,CC,DT,221
IN,JJS,VB,1
NNS,VB,IN,2
WRB,NNS,VBZ,1
VBN,VBD,DT,2
CC,JJR,PRP,2
RB,DT,VBP,1
DT,JJR,JJ,4
JJS,JJ,CC,2
JJ,CC,VBZ,2
WRB,VBG,WRB,1
RB,PRP$,VBN,2
VBZ,DT,CC,2
JJ,VBZ,PRP,1
CC,VBG,NN,81
NNS,WDT,MD,15
NN,JJR,JJ,7
RBR,NN,RB,2
TO,DT,MD,1
WRB,CC,NN,1
VBG,NN,MD,5
NN,WP$,NN,27
RP,DT,NNS,6
JJR,IN,TO,2
JJ,PRP$,JJS,1
PRP,NN,TO,1
DT,RBS,VBG,1
MD,VBD,PRP$,1
JJ,DT,MD,1
VBZ,JJ,PRP$,8
VB,NN,DT,13
RB,IN,CC,12
IN,RB,RBR,1
PRP,JJ,CC,6
TO,WDT,DT,1
TO,VB,DT,260
NN,NNS,NNS,16
VB,IN,PRP$,35
JJ,VBZ,VBN,21
VBP,TO,VBZ,1
JJ,WRB,JJ,13
VBP,RB,WRB,15
VBD,VB,IN,5
VBP,RB,VBZ,8
VBD,WRB,PDT,1
-NONE-,IN,NNP,1
DT,JJS,IN,15
WP,NNS,MD,11
DT,VBD,JJ,5
PRP,VBD,JJS,2
RB,NN,MD,5
VBZ,NNS,TO,2
NN,JJS,IN,1
VBP,WRB,DT,3
NNS,WP,VBZ,6
WP,NN,NNS,7
NNP,IN,DT,1
VBN,VBG,NN,4
VBD,VB,RBR,1
NNS,WP$,NNS,4
IN,JJR,PRP$,1
JJR,NNS,RB,1
NNS,WRB,VBP,1
CC,RB,NN,27
JJR,PRP$,NN,4
PRP$,VBZ,RB,1
JJ,VBP,RB,2
RB,WP,NN,2
NN,DT,VBP,4
NN,VBD,JJR,1
JJ,CD,NNS,1
PRP,JJ,PRP,4
DT,VBP,VBD,1
NN,WDT,CD,2
RB,RBR,MD,3
PRP$,NN,RB,73
NN,VBZ,NN,192
NN,RBR,VBG,4
RB,IN,PRP,88
VBD,VBN,CD,1
NN,VBP,NN,32
RBR,IN,PRP$,3
VBG,DT,PRP,3
CC,RB,PRP,69
NN,TO,RBR,1
WDT,VBZ,PRP$,4
CC,NNS,CC,59
PRP,WP,PRP,1
PRP,VBG,NN,12
VBN,RB,JJ,22
NN,VBN,JJ,14
IN,JJR,CC,2
VB,RB,VBZ,3
EX,VB,DT,1
IN,VBD,NNS,1
NN,TO,NN,73
IN,IN,PRP$,82
WP,PRP$,NNS,3
JJS,JJ,PRP,1
NNS,NNS,NN,1
JJR,VBP,PRP,1
WP,JJR,VBP,1
PRP,JJ,MD,3
NNS,RBR,CC,1
JJ,NNS,EX,4
VBD,TO,VBN,1
WP,VBD,CC,2
VBZ,RP,PRP$,1
VBG,WP,VBZ,1
IN,RB,CC,19
JJR,NN,TO,3
DT,WDT,NN,5
CD,WP,NNS,10
WP,VBD,VBN,7
JJ,NN,NNS,351
DT,VBZ,JJR,1
VBP,RBR,RB,1
NN,VBN,PRP$,8
PRP,VBN,PRP$,2
JJ,WDT,VBN,2
VBP,DT,PRP,2
NN,TO,JJ,20
DT,JJ,NNS,436
RB,CD,NNS,3
VB,VBN,PRP$,3
VBP,RB,VB,59
-NONE-,VBZ,VBG,1
NNS,MD,RB,14
WP,RBS,PRP,1
CC,NNS,WP,2
PRP$,WRB,DT,1
VBG,NN,VBD,17
IN,NNP,RB,1
VBD,TO,PRP,13
JJ,MD,VB,25
RB,JJ,VBN,5
RB,VBP,JJR,1
WDT,NN,PRP$,9
TO,NNS,VBG,1
JJ,WP$,RB,1
WP,RB,VBZ,10
NN,RBR,VBN,1
WRB,VBZ,PRP$,2
JJ,DT,JJS,1
VBN,NN,VB,1
PRP,WP,TO,4
VBG,MD,VB,10
PRP,IN,WP$,1
NN,WP,PRP$,1
WP,NN,VBG,2
PRP$,MD,MD,1
RB,VBG,VBP,1
VB,VBP,RBR,1
RB,JJ,WRB,3
TO,VB,TO,11
PRP,RB,VBD,58
EX,VBD,PRP,1
PRP$,RB,JJ,16
NN,WDT,JJR,4
PRP,WRB,IN,2
CD,VBG,IN,1
VBD,NN,JJR,2
WDT,DT,VBP,1
CC,JJS,CC,1
VB,IN,IN,17
VBZ,WP,PRP,5
IN,WDT,DT,22
PRP$,VBG,IN,2
VBG,CC,MD,1
WRB,DT,PRP,2
IN,PRP,VBZ,94
RBR,PRP,VBP,6
IN,DT,VBD,3
WDT,JJ,VBD,1
WDT,DT,NN,37
EX,IN,NN,3
JJS,IN,RB,1
PRP$,JJ,VBG,5
VBP,VBN,VBN,12
VB,DT,RBR,9
VBD,NNS,VBG,8
PRP,JJR,CC,2
-NONE-,VBZ,VBN,1
RB,DT,JJ,93
WP,NNS,VBD,2
CC,VBD,MD,4
TO,CD,JJ,2
WDT,VBP,IN,3
PRP$,WRB,PRP$,1
RB,RB,PRP$,18
IN,JJ,VBG,5
RB,JJ,VBG,1
DT,WP,NN,12
MD,NN,IN,1
WRB,VBP,DT,8
CC,VBZ,PRP,11
RB,RBR,VBN,3
CC,EX,NN,3
NNS,JJS,NN,1
DT,WRB,JJ,1
VBZ,TO,CD,2
NN,CC,VBG,56
VBP,PRP,VB,31
MD,IN,JJ,6
NNS,VBN,NN,20
NNS,RB,RBR,2
NN,MD,TO,2
JJS,RB,DT,2
CC,JJ,VBD,9
JJ,DT,RB,7
TO,JJS,DT,1
VB,NN,WRB,6
NNS,RB,NN,12
JJR,NNS,PRP,2
PRP,VBN,TO,1
CC,VB,IN,68
PRP,JJR,NNS,3
PRP,NN,NN,17
CC,VBN,WRB,2
JJ,NN,RB,134
RB,JJ,VB,2
PRP,NN,WP,1
VBN,NN,VBN,14
VBD,IN,WP$,2
RB,JJ,PRP,21
IN,NNS,CC,126
IN,JJ,PRP,23
VBD,VB,PRP,2
DT,JJ,RB,16
PRP$,CC,PRP,1
JJR,JJ,VBZ,1
EX,RB,NN,1
NN,IN,CC,34
PRP$,NN,NNP,2
VBN,NNS,JJR,1
MD,VB,PRP,95
IN,NN,WDT,26
NN,CC,WRB,15
IN,IN,TO,7
VBZ,JJS,TO,1
WP,VBN,VBG,1
JJR,RB,VB,1
VBP,VBN,VBG,4
WDT,VBP,TO,4
NNS,WP,VBG,1
NNS,PRP$,JJS,1
VBD,NNS,VBN,12
TO,DT,IN,4
NN,RB,VBN,46
RB,NN,JJ,3
VBG,IN,PRP,34
DT,PRP$,RB,2
VBZ,DT,WDT,1
IN,RB,VBZ,32
NNS,IN,VBP,5
NNS,DT,VBG,31
RB,VBN,CC,15
IN,VBD,PRP,5
VBG,RP,IN,4
NNS,EX,DT,3
JJ,VBD,PRP,2
MD,VB,JJ,100
WP,RB,DT,6
JJ,RB,WDT,1
JJ,JJ,DT,12
CC,MD,RB,18
VBG,CC,NN,12
RP,JJ,NN,6
MD,NNS,CC,1
PRP$,NN,VBG,36
JJ,IN,WDT,3
VBZ,JJR,RB,1
VBP,WP,PRP$,1
TO,VB,VBZ,5
JJ,DT,JJ,88
WP,WP,PRP,1
JJ,VBN,VBZ,1
RB,PRP,VBP,169
RB,NNP,NN,1
IN,VBZ,DT,16
VBG,RB,RB,8
RB,WP,DT,6
VBZ,WDT,PRP$,1
CD,EX,VBD,1
WP,VBP,PRP$,2
NN,IN,MD,26
VBD,CC,VBN,56
NN,WDT,PRP$,5
PRP,NN,PRP$,1
EX,VBD,NN,3
VBP,JJS,VBN,1
CC,NN,RP,1
RB,DT,VBZ,4
DT,IN,PRP,24
IN,WP,IN,4
NNS,IN,VB,1
CC,JJ,NNS,89
PRP,MD,JJR,1
MD,DT,NN,41
IN,EX,DT,1
VBD,PRP,JJR,9
VBP,IN,DT,135
VBG,RB,TO,4
PRP$,NNS,PRP,18
JJ,VBP,NN,1
NNS,VB,JJ,7
VBG,PRP,JJ,4
RB,VBG,VB,1
WDT,NNS,VBD,1
NN,JJ,NNS,54
JJ,VBZ,CC,2
CC,VBN,VBN,2
JJS,NNS,WRB,1
RP,PRP$,NN,10
VBP,VBN,VBP,3
IN,CC,CD,4
JJR,IN,JJR,2
VBN,WDT,WDT,1
CC,IN,NN,122
JJ,CD,VBP,1
VBN,JJ,VBN,1
NN,RB,VBG,27
VBD,CD,IN,4
MD,NNS,VB,6
CC,CD,VBG,1
PDT,DT,NN,3
VBN,CC,WRB,2
VBD,JJ,WRB,1
NNS,WP,NNS,4
RBS,VBN,WRB,2
VBP,VB,IN,1
RB,JJ,JJ,22
NN,DT,RB,26
IN,DT,NNS,516
VBN,NN,DT,39
VBP,NN,RB,16
PRP$,IN,NNP,2
WP,RB,VBG,3
VBG,DT,WP,1
MD,VB,CC,67
DT,VB,NNS,1
WRB,NNS,CC,6
CC,RB,JJR,4
CC,PRP$,RB,2
VBN,DT,JJR,1
VBN,CC,RB,18
PRP,VB,CD,1
VB,NN,JJ,3
NNS,VBP,JJ,134
JJS,JJS,NN,2
PRP,TO,PRP$,16
PRP,VBP,VBD,3
DT,VBD,PRP,11
RB,CC,VB,39
VBP,DT,IN,4
WRB,VBN,NNS,4
NN,PRP,VBD,242
VBG,PRP,WP,2
VBD,RB,WRB,2
VBP,NNS,JJR,1
JJR,VBG,IN,1
NNS,VBN,RP,2
IN,NN,TO,136
PRP,WP$,JJS,1
CC,TO,WP,1
NNS,VBP,VBN,161
MD,RB,RBS,1
PRP,VBD,JJ,83
WRB,JJ,JJ,12
WP,VBG,NNS,8
VB,PRP,TO,9
VBP,TO,CC,2
TO,NN,PRP$,17
IN,CD,CD,2
NN,NN,JJR,3
VBD,VBG,DT,6
IN,JJ,NNS,498
VBD,VBZ,CC,2
IN,JJ,WP$,5
DT,RBR,NNS,3
RP,CC,RB,1
TO,VBG,DT,1
RB,WP,VBD,1
VBN,VBN,VBN,1
JJS,NNS,PRP,3
RB,NN,VBN,2
NN,RB,VBP,23
CC,NN,VBG,10
VBN,VBZ,DT,3
RB,CC,VBP,4
IN,NN,RB,148
CC,WRB,EX,1
PRP,IN,WRB,4
VBP,NN,JJ,2
JJ,RB,IN,16
CD,CC,JJ,4
VBG,DT,JJR,3
PRP$,CC,RB,2
VBG,JJR,IN,3
WRB,NNS,MD,1
DT,DT,NN,182
TO,PRP,WP,4
NN,PRP$,NN,371
VBD,RB,PRP,8
IN,WRB,VBP,1
NNS,VB,JJR,1
JJ,VBN,DT,5
VB,WRB,NN,5
PRP$,VBP,DT,1
WP,VBZ,TO,2
NN,PRP,JJR,3
CC,IN,NNS,28
JJ,RB,RBR,1
CC,VBN,PRP,9
NNS,WDT,WRB,1
VBP,JJ,RB,17
PRP$,NNS,CD,3
IN,NNP,NN,47
VB,TO,PRP$,3
IN,DT,WP,23
VBN,PRP,NN,1
TO,NN,DT,25
DT,WDT,VBP,1
IN,JJR,VBG,2
VBP,VBP,MD,1
MD,TO,PRP$,3
NN,NNS,IN,469
-NONE-,DT,NN,2
VBG,CD,NN,4
VBP,MD,PRP,2
NNS,CC,PRP,14
VBP,VBZ,PRP,2
VBN,PRP,PRP,3
MD,VBZ,VB,1
RBR,TO,VB,6
VBG,WRB,JJ,1
NNS,NNS,CC,26
NNS,CC,JJ,75
RB,NN,VBD,13
VBN,JJ,VBZ,1
VB,VB,NN,1
CC,IN,WDT,3
TO,NN,PRP,15
WRB,VBP,NN,2
NNS,MD,VB,147
VBP,DT,NNP,5
VBZ,WP,NNS,1
JJ,WDT,TO,1
WRB,VBG,PRP$,1
JJ,VBN,PRP$,3
VB,VBZ,JJ,6
CC,JJ,JJ,27
VBZ,VBN,PRP$,22
NNS,PRP$,CD,1
IN,RB,VBG,13
VBP,WRB,VBG,1
VB,DT,NNS,64
VB,IN,JJS,5
WDT,DT,NNP,1
DT,NN,NN,2491
CC,VBP,WP,4
VBN,CC,WP,2
NN,RP,PRP$,1
VBN,NN,NNS,47
RB,VBD,NNS,10
PRP$,NN,VBZ,114
IN,VBP,PRP,7
PRP,JJR,VBN,1
EX,VBZ,NN,5
JJR,JJ,MD,1
TO,VB,VBG,1
JJ,WDT,RB,1
NN,NNS,VBD,98
CC,EX,DT,5
WRB,WRB,DT,1
IN,JJS,DT,3
VBZ,VBP,IN,2
NNS,VBP,DT,101
PRP,VBG,JJR,1
DT,PRP,NNS,1
NN,RB,NN,79
VB,EX,MD,1
VBZ,PRP,VB,4
TO,NNS,CC,7
VBD,IN,DT,282
JJS,MD,VB,2
WDT,MD,TO,1
RB,TO,JJ,5
VBZ,NN,RB,11
PRP,IN,NN,72
WP$,VBZ,RB,1
PRP,RB,NNS,1
IN,PRP$,PRP,3
PRP$,RB,VB,3
NNS,VBN,RB,8
VBN,-NONE-,RBS,1
DT,NNS,WP,8
DT,RBR,RB,1
DT,VBN,-NONE-,3
VB,NN,VBN,6
WRB,PDT,JJ,1
VB,PDT,JJ,1
CC,IN,CC,5
-NONE-,NN,TO,1
JJ,VBG,VBP,1
CC,VBN,RBR,2
VBZ,PRP$,JJ,13
WDT,NN,CC,18
WRB,DT,VBD,3
VBG,CC,DT,12
NNS,NNS,RBR,1
EX,NNS,DT,4
DT,EX,VBP,2
PRP,VBD,VB,16
IN,WDT,CC,1
CC,VB,RB,17
CC,DT,WP,1
VB,RB,PRP$,3
RB,VB,JJ,29
VBD,NNS,CC,21
NNP,NNS,IN,2
WP,RB,WP,1
CC,WDT,MD,1
IN,JJ,JJR,1
VBZ,CC,VBG,4
NN,TO,CD,1
VBG,NNS,JJ,6
VBD,VBN,NN,40
MD,PRP,MD,1
DT,MD,PRP,1
IN,PRP$,WP,3
NNS,TO,VB,160
-NONE-,VBG,NN,1
CC,IN,TO,3
WRB,VBN,JJ,3
RBR,NNS,TO,1
VBZ,JJ,WRB,3
IN,TO,NNS,5
NNS,DT,RB,11
WDT,RB,VBD,6
NNS,JJ,JJ,8
VBZ,DT,VBG,3
WP,VBZ,PRP,10
DT,PRP,NN,1
PRP$,NNS,RB,33
JJ,PRP,RB,16
DT,DT,VBZ,12
PRP,TO,NN,4
JJR,JJ,NN,7
DT,NNS,JJ,19
NN,VBN,DT,14
VB,VBG,MD,1
PRP$,VBN,VBZ,1
JJ,IN,VBG,4
IN,TO,PRP,7
VBP,IN,PRP,56
NNS,VBD,JJ,27
DT,VBP,PRP,5
PDT,-NONE-,JJS,1
DT,CC,VBZ,1
DT,JJ,WRB,5
WRB,NN,JJ,2
DT,VBN,PRP$,2
VB,NNS,NNS,5
NN,MD,WRB,1
CC,WP,NN,6
EX,VBZ,IN,2
VBG,VBG,IN,2
IN,NNS,-NONE-,1
VBD,DT,RB,5
VBP,WP,VBZ,1
WP,VBZ,MD,1
PRP,DT,DT,5
CC,RB,VBD,20
IN,DT,CC,13
NN,WP,VBZ,16
IN,NNS,NN,27
CC,EX,JJ,1
NNS,TO,NN,13
DT,NN,WP,32
VB,JJ,MD,1
JJ,WP,TO,1
VBN,JJ,CC,18
VBN,PRP$,CD,1
PRP,MD,VB,387
VBP,CC,WRB,1
JJS,VBG,NN,4
NNS,NNS,PRP$,3
VBZ,PRP,WDT,1
DT,RB,RB,16
VBG,CD,VBG,1
VBG,PRP,DT,2
WP$,NNS,RBR,1
EX,PRP,NN,1
PRP$,VBG,VBN,1
WRB,PRP,VBP,143
VBZ,NN,NNS,8
VB,VBN,RB,5
NN,VBD,IN,240
WP,NNS,WP,2
CC,DT,NNS,43
CD,PRP$,IN,1
JJR,VBZ,DT,1
CD,VBD,IN,2
WRB,NNS,VBN,4
IN,NNP,IN,1
RB,NNS,IN,21
CC,PRP$,MD,1
JJ,JJ,NNS,116
PRP$,NNS,WRB,7
DT,MD,IN,8
DT,VBN,TO,4
NN,WRB,VBG,2
TO,VB,WRB,17
NN,PRP$,VBD,1
WRB,RB,NN,4
-NONE-,VBP,JJ,1
WP$,NN,RBR,1
VBP,CC,MD,2
PRP,MD,VBG,1
VB,PRP,PRP$,5
IN,CD,PRP$,1
VBP,JJR,RB,1
VBN,TO,NN,15
VBG,NN,RB,14
NN,DT,IN,15
WDT,NNS,MD,1
IN,WDT,NNS,1
RB,JJS,RB,1
VBZ,PRP,MD,7
CC,WDT,DT,1
VB,MD,VB,14
DT,VBZ,WRB,1
IN,NN,PRP$,61
PRP,CC,TO,7
CC,JJS,VBN,1
JJ,VB,VBN,1
VB,VBG,NNS,2
VBZ,NNP,IN,1
NNS,PRP$,NNS,61
CC,DT,VBN,11
VBP,RB,VBP,5
WP,TO,DT,2
RB,TO,NNS,8
VBP,TO,VBN,1
RB,DT,CC,1
CD,WP,VBG,3
RB,VBD,JJ,10
NNS,VBP,CC,107
WDT,IN,JJ,12
WDT,RB,TO,2
JJ,CC,MD,2
VBD,NN,PRP$,11
WDT,TO,VB,4
VBZ,PRP,WP$,4
NN,VBZ,JJR,8
RP,IN,JJ,7
NN,VB,PRP,14
VBD,VBZ,VBN,7
PRP,MD,WRB,1
PRP,RB,JJ,34
RB,IN,WP,4
RB,DT,PRP,1
WDT,IN,PRP$,16
VBD,PRP,WRB,3
VBZ,WRB,NNS,1
JJR,MD,VB,2
-NONE-,VB,RB,1
VBZ,JJR,TO,2
IN,WDT,VBZ,3
VBP,PRP,VBD,23
VBN,VBN,JJ,6
VB,JJ,NN,123
JJR,IN,PRP,13
VB,NN,WDT,2
WP$,NN,NNS,13
RB,VBD,CC,12
NN,DT,TO,3
VB,PDT,NN,2
WRB,DT,JJS,2
VBN,IN,JJ,84
WRB,VBD,RB,1
WDT,DT,CD,1
VBZ,TO,VB,50
IN,VBD,CC,4
RB,VBN,MD,4
EX,MD,NN,1
VBZ,IN,NNS,17
VBD,JJR,JJ,2
CC,JJS,VBG,2
VBZ,NNS,VBP,4
WDT,PRP,VBZ,4
PRP$,NNS,RBS,1
CC,DT,VBG,5
IN,VBN,JJ,10
RB,JJR,TO,3
VB,VB,IN,4
NNS,WDT,VBG,8
VBP,TO,VBG,6
NN,MD,RB,48
VBN,DT,RBR,4
CC,NNS,PRP,16
CD,VBG,JJ,1
NNS,EX,NNS,1
JJR,NN,RB,4
VBZ,PRP,NN,3
NN,CC,CC,2
VB,NNS,JJ,7
VBP,NNS,PRP$,1
TO,PRP,RB,9
VBG,TO,RB,1
NNS,VBZ,TO,1
VBG,IN,TO,2
VBN,VB,JJ,1
PRP$,RB,RB,1
WP,RB,VB,2
VB,JJ,TO,11
IN,VBN,PRP$,6
RB,JJ,VBZ,5
CC,NN,JJ,13
